val_loss,val_mean_absolute_error,loss,mean_absolute_error
0.010216549970209599,0.0694044753909111,0.008354630518169334,0.06688976862651018
0.011046485975384712,0.07145669311285019,0.008221357178877604,0.06670073647977888
0.011234425939619541,0.07241278886795044,0.008291126878271746,0.06717209350339656
0.010304977186024189,0.07005274295806885,0.008140020853498658,0.06670478672596535
0.010680302046239376,0.07053160667419434,0.008150340331053565,0.06614617983184237
0.010111368261277676,0.06931658834218979,0.008408129510323839,0.06741314276930019
0.010968407616019249,0.07129720598459244,0.008264545613441296,0.06678526331665098
0.010885249823331833,0.07126075774431229,0.00848259363933362,0.06771438761018611
0.009716209955513477,0.06813611090183258,0.008312998120140974,0.06695518243369
0.010532911866903305,0.07111316919326782,0.008186339801100595,0.06643561955686171
0.010325372219085693,0.0705871731042862,0.008112730882903922,0.06608927157763457
0.010590165853500366,0.07036340981721878,0.0083223327125551,0.06749428100489054
0.010554239153862,0.07025322318077087,0.008162596587692821,0.06650671375162891
